Дата,Эффективное энергопотребление,Ожидаемое энергопотребление,Разница в энергопотреблении (эффективная-ожидаемая),Интервал прогноза низкий,Интервал прогноза высокий,Набор данных обучения или прогнозирования,Эффективное скользящее среднее энергопотребления,Интервал прогноза - низкое скользящее среднее,Интервал прогноза с высоким скользящим средним
2012-08-21,5185064.0875,4911122.05638475,273942.031115247,4690248.13759216,5116018.3416288,t,,,
2012-08-22,5142510.4725,4827354.51315013,315155.959349873,4595089.65726366,5052089.5806975,t,,,
2012-08-23,4926482.28,4666791.6930417,259690.586958296,4448847.976041,4900318.2602631,t,,,
2012-08-24,4953745.7375,4632847.29626182,320898.44123818,4404608.40619634,4841602.70108412,t,,,
2012-08-27,4499635.0825,4365235.09736221,134399.985137788,4168247.58600355,4591570.84984315,t,,,
2012-08-28,4647778.0525,4528236.48489687,119541.567603134,4302956.48901973,4760364.76037079,t,,,
2012-08-31,4539680.33,4468831.57520153,70848.7547984738,4239213.67577846,4689179.07215221,t,,,
2012-09-02,3494374.7575,3657582.13092551,-163207.373425514,3420313.43852164,3871040.68754909,t,,,
2012-09-08,3845346.7975,3873752.12272632,-28405.32522632,3655497.22721128,4111057.7655838,t,,,
2012-09-10,4735122.995,4592288.23713112,142834.757868883,4373956.50291368,4818085.17863551,t,,,
2012-09-11,4738081.025,4539039.92097431,199041.104025694,4321962.86850931,4768193.96388094,t,,,
2012-09-12,4580005.7125,4499712.75396849,80292.9585315119,4275130.09322122,4715122.11256545,t,,,
2012-09-16,3374334.435,3543022.27993782,-168687.844937816,3328521.88128546,3770449.24906195,t,,,
2012-09-17,4504624.255,4407705.45652833,96918.798471665,4186276.77388712,4632356.34666906,t,,,
2012-09-18,4604599.5375,4493876.52488751,110723.01261249,4269073.52216735,4695313.68969045,t,,,
2012-09-19,4519552.1825,4437626.14303342,81926.0394665767,4228832.74212034,4662024.09375941,t,,,
2012-09-22,3888940.665,3966494.58348897,-77553.9184889691,3750949.86040608,4175901.46542419,t,,,
2012-09-27,4535701.455,4432262.47242414,103438.982575859,4200715.8636627,4662497.74701495,t,,,
2012-09-30,3403929.54,3593514.57842149,-189585.038421495,3375674.0340507,3807763.97115582,t,,,
2012-10-03,4470543.7225,4390910.23618907,79633.48631093,4157728.86633258,4627080.67327202,t,,,
2012-10-04,4528226.9225,4442504.03058435,85722.8919156455,4231825.6135817,4653720.16374008,t,,,
2012-10-05,4411119.7175,4337090.06003003,74029.6574699739,4108347.78192794,4548811.53524809,t,,,
2012-10-08,4383477.985,4386829.88767038,-3351.90267038159,4159847.81582602,4615944.86331866,t,,,
2012-10-09,4585849.5225,4441433.61389986,144415.90860014,4206667.4490458,4671330.25837179,t,,,
2012-10-14,3396958.6475,3658018.75803073,-261060.110530729,3428154.75841003,3879853.27680621,t,,,
2012-10-19,4518606.77,4414463.269298,104143.500701997,4188825.99238367,4656054.63812856,t,,,
2012-10-22,4535768.715,4391755.63813866,144013.076861335,4187523.8361589,4629876.75251897,t,,,
2012-10-23,4646683.7425,4540525.50534179,106158.237158212,4291907.72238478,4774724.32209548,t,,,
2012-10-27,4083264.735,4022769.64796816,60495.0870318422,3821243.58496889,4260709.92679132,t,,,
2012-10-28,3887464.8475,3719966.28570268,167498.561797319,3491588.43933153,3938524.41175058,t,,,
2012-10-31,4545031.825,4505822.82974407,39208.9952559341,4294622.80362687,4738267.24889413,t,,,
2012-11-02,4593922.885,4464914.09615202,129008.788847979,4246114.9082582,4690556.27873978,t,,,
2012-11-05,4562688.155,4463994.9550394,98693.1999606043,4230100.93542298,4670108.22821108,t,,,
2012-11-07,4613303.715,4535855.61023062,77448.1047693808,4321666.63088734,4762108.44814207,t,,,
2012-11-13,4665914.625,4545150.80452336,120763.820476644,4324800.52755585,4760040.04958651,t,,,
2012-11-15,4603501.7425,4519791.06634317,83710.6761568347,4295141.85819633,4740916.65276668,t,,,
2012-11-19,4584791.4075,4458390.12407501,126401.283424987,4243277.92804447,4671375.85090112,t,,,
2012-11-21,4656152.0975,4513553.34936873,142598.748131274,4295481.75395731,4734411.53472366,t,,,
2012-11-22,4742150.14,4550231.57150325,191918.568496752,4327851.92027432,4772837.06500136,t,,,
2012-11-24,3908657.515,3939256.51975461,-30599.0047546146,3725467.74617655,4153170.92256189,t,,,
2012-11-27,4754272.4975,4546770.55509574,207501.942404265,4323333.54024119,4783017.39466464,t,,,
2012-11-29,4720965.43,4583657.18226234,137308.24773766,4375454.24206762,4786101.60313017,t,,,
2012-12-01,3960951.6525,4038674.64769442,-77722.9951944216,3820336.65852804,4245274.33516897,t,,,
2012-12-04,4677750.0875,4532296.21369858,145453.873801419,4324558.14147342,4759338.93302567,t,,,
2012-12-06,4667776.38,4585327.27825836,82449.1017416408,4378337.97710825,4815678.43404515,t,,,
2012-12-09,3648020.535,3729869.56278097,-81849.0277809696,3512072.98632767,3951529.6107948,t,,,
2012-12-13,4774081.3275,4648051.36340896,126029.96409104,4420015.81800488,4877278.23060715,t,,,
2012-12-19,4667887.095,4509350.53713187,158536.557868131,4276046.67393272,4719424.82563682,t,,,
2012-12-27,4130769.335,4250842.13071319,-120072.795713192,4039726.68721485,4472869.36502545,t,,,
2012-12-28,4086848.6425,4208630.58355227,-121781.941052266,3975931.27872753,4439598.44834525,t,,,
2012-12-29,3659400.495,3647101.30605849,12299.188941509,3425618.64446828,3866158.18764362,t,,,
2013-01-01,3345526.2125,3702586.9716436,-357060.7591436,3461955.89580018,3929159.14398116,t,,,
2013-01-02,4014837.9725,4245039.73905527,-230201.766555268,4002755.82384858,4466066.6327654,t,,,
2013-01-04,4275004.0425,4480118.80373404,-205114.761234041,4260465.35632666,4717015.17523585,t,,,
2013-01-06,3412682.1875,3674019.02055125,-261336.833051253,3457812.94689736,3898228.46730762,t,,,
2013-01-09,4416518.1,4570172.63624684,-153654.536246838,4349107.58945443,4791530.53023727,t,,,
2013-01-11,4463022.8725,4512641.8631816,-49618.990681597,4287992.89922037,4739278.85785152,t,,,
2013-01-12,3748611.875,3948850.64668691,-200238.771686913,3723171.69244493,4173740.85317263,t,,,
2013-01-13,3456945.2625,3722507.29018978,-265562.027689784,3498215.70851171,3960440.10888767,t,,,
2013-01-18,4427291.2025,4553495.68388932,-126204.481389325,4316598.9770165,4772028.66122403,t,,,
2013-01-26,3803602.5775,3981625.71108686,-178023.133586859,3760226.70504628,4196290.71123193,t,,,
2013-01-27,3522689.9125,3679017.95807707,-156328.045577066,3433727.04431856,3907147.80110575,t,,,
2013-01-30,4560890.915,4455989.08367471,104901.831325293,4224287.69470196,4689295.77028148,t,,,
2013-01-31,4456099.725,4462966.46023566,-6866.73523565754,4254436.51441651,4682375.17563363,t,,,
2013-02-01,4490851.4125,4468670.91493141,22180.4975685859,4257374.04404883,4687025.63365279,t,,,
2013-02-03,3461988.6975,3646623.64805203,-184634.95055203,3414790.61756086,3865449.90451771,t,,,
2013-02-04,4462656.0625,4464549.71341509,-1893.65091508627,4219993.05955941,4675386.09345713,t,,,
2013-02-06,4490423.425,4547513.25245809,-57089.8274580948,4326514.14023286,4774026.6481039,t,,,
2013-02-18,3877054.61,4277705.90393251,-400651.293932512,4074682.52194048,4501149.89697541,t,,,
2013-02-24,3527131.74,3715487.73639983,-188355.996399829,3501125.47018638,3921760.68794393,t,,,
2013-02-25,4396143.6175,4466979.72145931,-70836.1039593089,4256618.50485997,4694137.9358359,t,,,
2013-02-26,4483717.5875,4539077.20905189,-55359.6215518927,4312856.15819359,4752094.17356147,t,,,
2013-02-28,4473555.07,4482842.63988563,-9287.56988563389,4258322.86338172,4695130.37119836,t,,,
2013-03-02,3841739.3725,3964547.49010723,-122808.117607233,3744168.47122674,4188290.42845994,t,,,
2013-03-03,3421346.95,3573346.02666633,-151999.076666328,3362019.76082787,3788361.10609135,t,,,
2013-03-05,4331558.075,4414300.36327967,-82742.2882796731,4193144.218991,4624668.90857292,t,,,
2013-03-08,4347090.7625,4400989.71317192,-53898.9506719168,4170006.35735061,4633754.56882975,t,,,
2013-03-11,4347429.075,4425321.44073782,-77892.3657378191,4196019.67466566,4662303.55600788,t,,,
2013-03-13,4423538.1675,4537052.90078402,-113514.733284019,4313086.22423522,4767158.87026239,t,,,
2013-03-15,4298312.2225,4399950.6986198,-101638.476119803,4174457.11909684,4624000.22654914,t,,,
2013-03-18,4352705.9875,4418017.4177207,-65311.4302207027,4195113.99978751,4642056.93036482,t,,,
2013-03-20,4354849.1525,4425795.04400952,-70945.8915095171,4187773.68568922,4642727.11581826,t,,,
2013-03-21,4348256.1,4439195.23061115,-90939.1306111487,4228323.00833156,4660763.8038716,t,,,
2013-03-24,3343424.6975,3588425.41523485,-245000.717734846,3378537.41905942,3823859.30451434,t,,,
2013-03-25,4305818.825,4478331.51323073,-172512.688230725,4257135.82831448,4696199.397906,t,,,
2013-03-27,4248899.43,4461857.7031624,-212958.273162404,4242443.53647267,4679715.00518452,t,,,
2013-03-28,4065470.065,4405152.53634109,-339682.471341089,4180698.37227539,4607545.63104854,t,,,
2013-04-01,3228723.2275,3401955.12361278,-173231.896112783,3170233.26773959,3626283.32513352,t,,,
2013-04-06,3634898.555,3700548.35548298,-65649.8004829837,3480522.7342309,3937807.44430701,t,,,
2013-04-08,4279403.6875,4373472.59094686,-94068.9034468587,4142141.14971878,4593078.18432855,t,,,
2013-04-13,3598960.6825,3760361.69804489,-161401.01554489,3536589.21181534,3976782.19815301,t,,,
2013-04-15,4251816.055,4246929.13384449,4886.92115550954,4031617.84828309,4457905.2157084,t,,,
2013-04-18,4450682.0625,4396010.96632904,54671.0961709609,4170144.68453807,4595145.37471586,t,,,
2013-04-19,4423069.1525,4414476.0304481,8593.12205189746,4185484.92799892,4630611.63587792,t,,,
2013-04-20,3793128.0075,3896676.76848672,-103548.76098672,3671968.21538397,4118230.61309222,t,,,
2013-04-23,4373346.56,4240398.90161246,132947.658387545,4005744.64741892,4461496.41372301,t,,,
2013-04-27,3889494.2525,3873345.02175719,16149.2307428103,3650011.3614641,4103095.35284496,t,,,
2013-04-28,3490527.1025,3529308.24146115,-38781.1389611531,3310897.55678801,3753358.82905459,t,,,
2013-05-03,4342915.4225,4382479.88365612,-39564.4611561224,4168372.23349354,4624356.35118687,t,,,
2013-05-04,3653480.1025,3770088.6725838,-116608.570083797,3538991.99265085,4002573.48490079,t,,,
2013-05-08,4122060.3525,4274446.3008959,-152385.948395899,4070245.86095918,4494616.09484277,t,,,
2013-05-11,3506027.935,3797083.95650392,-291056.02150392,3568873.35824746,4027164.94940256,t,,,
2013-05-12,3186521.89,3467421.40348697,-280899.51348697,3257946.53357892,3675688.4729356,t,,,
2013-05-14,4148507.4575,4205199.40592242,-56691.9484224184,3990129.4567816,4439671.50919466,t,,,
2016-02-14,3167522.35450002,3257991.65459894,-90469.3000989165,3044193.43367056,3479925.63112864,t,,,
2016-02-15,3683959.854,4089580.46339029,-405620.609390287,3873950.33404452,4327056.56553815,t,,,
2016-02-17,3947744.23400001,4161854.92913833,-214110.695138317,3935641.41375216,4377003.06113008,t,,,
2016-02-29,4179181.00299996,4203946.58046769,-24765.5774677219,3984892.07284824,4425561.59169245,t,,,
2016-03-02,4203982.26999997,4223160.24175367,-19177.9717537034,3998112.3928474,4428886.62693067,t,,,
2016-03-03,4232039.62500003,4229386.25429736,2653.37070266902,4028126.57654801,4456724.70807363,t,,,
2016-03-04,4150695.288,4183912.22536768,-33216.9373676851,3955788.76410126,4408107.46967625,t,,,
2016-03-05,3555986.46749996,3646115.27375988,-90128.8062599231,3415959.3878206,3869304.91393305,t,,,
2016-03-06,3246480.689,3328219.78349936,-81739.0944993547,3099254.26706043,3560806.21820446,t,,,
2016-03-07,4094701.20000002,4122191.20385057,-27490.0038505495,3908935.96545328,4352481.0781958,t,,,
2016-03-08,4166935.91999999,4220965.40351482,-54029.4835148305,4003280.80356668,4442822.2850758,t,,,
2016-03-10,4099845.30249999,4112047.99295176,-12202.6904517738,3876572.75658014,4326575.15024809,t,,,
2016-03-11,4092308.15100005,4131942.19830072,-39634.0473006712,3918847.21032226,4344142.78271032,t,,,
2016-03-12,3532739.3,3626301.736893,-93562.4368929984,3396703.57097071,3846377.02222575,t,,,
2016-03-13,3243756.94149998,3324340.24235513,-80583.3008551477,3111528.79161019,3551941.01595416,t,,,
2016-03-16,4251856.01800004,4179791.09225771,72064.925742324,3957464.03125477,4390984.16686835,t,,,
2016-03-19,3566839.6505,3507109.29601927,59730.354480736,3273154.90589888,3722440.02669392,t,,,
2016-03-25,3201688.62499995,3281765.1716449,-80076.5466449433,3059732.14304893,3510027.52723671,t,,,
2016-03-30,3938898.73150003,4010290.01319315,-71391.2816931219,3778201.18601873,4233690.51088626,t,,,
2016-03-31,3985385.30499998,3944844.72077892,40540.5842210655,3729851.17389037,4178893.06685171,t,,,
2016-04-02,3453652.73905003,3431916.4315056,21736.3075444354,3202803.69647998,3663329.55451347,t,,,
2016-04-04,4037024.01610003,4025643.50754563,11380.5085543939,3792138.36350161,4257425.67081181,t,,,
2016-04-09,3490046.70367496,3613008.11956119,-122961.415886231,3389625.57261014,3829605.30393592,t,,,
2016-04-14,4099955.7226,4092908.96392753,7046.75867247581,3870721.68869984,4324485.73933552,t,,,
2016-04-16,3500876.808,3495962.28394402,4914.52405597502,3283566.4935793,3719204.40077389,t,,,
2016-04-17,3232130.504,3299530.30158348,-67399.7975834804,3076283.03577221,3523680.28168673,t,,,
2016-04-18,4130926.85750001,4127137.38997978,3789.46752022533,3896551.38913425,4350790.59750282,t,,,
2016-04-19,4103202.3145,4009363.23844146,93839.0760585386,3782302.45643336,4227343.63027931,t,,,
2016-04-21,4062854.16000008,3985652.13468736,77202.0253127189,3769056.10525996,4202112.87145362,t,,,
2016-04-22,4029021.85599992,3977366.53664029,51655.3193596289,3766479.44314682,4204612.04072971,t,,,
2016-04-23,3484808.1605,3594152.33130251,-109344.170802511,3357241.94899353,3813052.00718923,t,,,
2016-04-30,3447267.90400001,3486369.91529444,-39102.0112944325,3270097.01408094,3704586.66058267,t,,,
2016-05-02,3971627.50400001,3998062.26028997,-26434.7562899641,3775974.11986428,4212117.22947186,t,,,
2016-05-09,3991094.93449999,4053094.40096796,-61999.4664679719,3821929.17215389,4267565.87220234,t,,,
2016-05-15,3011931.43100005,3057715.96022673,-45784.529226684,2824359.42374964,3305610.32957232,t,,,
2016-05-16,3208072.10749999,3277304.89563133,-69232.7881313409,3037342.59284468,3487680.87143991,t,,,
2016-05-17,3965210.75999997,4041335.7627222,-76125.0027222214,3831146.50822324,4262176.73642621,t,,,
2016-05-18,3983215.32300001,4004439.41774357,-21224.0947435517,3784495.17843277,4226544.57265284,t,,,
2016-05-20,3944237.95349994,3895606.45590895,48631.4975909903,3670392.96483609,4127069.60087415,t,,,
2016-05-22,3116945.91750001,3194506.04136264,-77560.1238626312,2976224.69831998,3419297.24212626,t,,,
2016-05-25,3999917.13249998,4000617.02743006,-699.894930081442,3777588.49575854,4211806.4929786,t,,,
2016-05-27,4070924.40249999,4099832.07511363,-28907.6726136343,3885508.8321759,4320032.12966076,t,,,
2016-05-28,3498619.7395,3613832.49187346,-115212.752373459,3393819.11318022,3818658.84857746,t,,,
2016-05-29,3166308.57500005,3288829.34153379,-122520.766533738,3073914.14285758,3518489.23910749,t,,,
2016-05-30,4029163.50449992,4096351.95927614,-67188.454776221,3879119.64954752,4325517.47257668,t,,,
2016-06-01,4084450.32924999,4062337.85236124,22112.4768887497,3841077.77528032,4290316.5891235,t,,,
2016-06-02,4113662.17275004,4123926.74426334,-10264.5715133022,3902046.74845307,4359815.0888502,t,,,
2016-06-04,3464154.163,3499857.02022359,-35702.8572235848,3262954.93904936,3714348.85588075,t,,,
2016-06-06,4100102.11524995,4039590.86675411,60511.2484958475,3817318.72730597,4274628.23686709,t,,,
2016-06-08,4232191.13924993,4130953.8697709,101237.269479035,3897322.47192181,4343920.73694674,t,,,
2016-06-11,3556004.88674997,3547556.9133713,8447.97337867087,3320789.22717024,3754231.12676427,t,,,
2016-06-12,3299551.29575007,3261466.22626885,38085.069481215,3032082.99948159,3474845.30743141,t,,,
2016-06-14,4230857.49374995,4087817.72571397,143039.768035989,3863928.40199562,4313649.08597292,t,,,
2016-06-15,4235683.41249997,4053372.17589238,182311.23660759,3840305.23486157,4287590.86002982,t,,,
2016-06-16,4269624.54250009,4118754.20693793,150870.335562157,3896189.60127758,4349317.45073855,t,,,
2016-06-20,3979926.23499998,3928674.44295231,51251.792047671,3718412.30219465,4160093.13319432,t,,,
2016-07-09,3560188.20550005,3620983.06332776,-60794.8578277035,3397429.26585974,3856913.59963297,t,,,
2016-07-21,4362516.832,4298546.92900432,63969.902995686,4075432.58126708,4517157.72838668,t,,,
2016-07-26,4237149.30600001,4189409.70759887,47739.598401139,3956323.95094537,4410962.84890132,t,,,
2016-07-28,4123274.92900003,4099941.93277803,23332.9962220006,3868714.99305364,4328381.53846725,t,,,
2016-08-02,3971059.60600026,4115367.8052831,-144308.199282835,3888430.8332205,4341201.81278523,t,,,
2016-08-04,4097783.15099999,4090871.0382222,6912.11277778912,3857866.77970398,4288921.35044361,t,,,
2016-08-06,3348960.97199996,3363205.71522793,-14244.7432279717,3144609.48979461,3598476.87992426,t,,,
2016-08-07,3083841.89400005,3115665.74319907,-31823.849199018,2886955.50466395,3333821.48624048,t,,,
2016-08-10,3871661.95599997,3919053.64898454,-47391.6929845698,3704642.95150288,4133535.07677821,t,,,
2016-08-11,3856106.041,3874710.80184315,-18604.7608431503,3639535.84816073,4098856.26714707,t,,,
2016-08-12,3939526.93300003,3985086.04680019,-45559.1138001638,3746486.89971796,4216891.46004629,t,,,
2016-08-14,3216579.971,3437258.13921926,-220678.168219269,3220312.1526319,3657182.9494442,t,,,
2016-08-19,4127394.80549999,4141698.36515583,-14303.5596558372,3927960.93696422,4375138.59833021,t,,,
2016-08-22,3929955.81000001,3955776.79379722,-25820.9837972191,3751969.46527253,4183895.26799661,t,,,
2016-08-25,4335009.51899996,4390787.23543387,-55777.7164339041,4156351.56204364,4601433.68832264,t,,,
2016-08-26,4383892.653,4403001.12429656,-19108.4712965591,4181622.84493591,4623736.83941067,t,,,
2016-08-30,4204012.43800004,4174492.02540631,29520.4125937303,3938778.91933625,4391824.56696257,t,,,
2016-09-03,3632899.09449999,3685094.33399738,-52195.2394973859,3446569.78365381,3905323.29023168,t,,,
2016-09-04,3306310.70649997,3362434.23824162,-56123.5317416461,3127944.13475186,3577539.99914766,t,,,
2016-09-07,4175192.92450003,4075317.16778504,99875.7567149913,3865948.9803605,4303337.90221852,t,,,
2016-09-08,4287907.34400003,4217699.92686733,70207.4171326989,4014003.27968117,4441704.46025427,t,,,
2016-09-09,4304032.10299997,4171687.56160314,132344.541396833,3937474.30733524,4393375.55391118,t,,,
2016-09-14,4423740.65849998,4284547.55507224,139193.10342774,4060878.49666539,4520233.51266145,t,,,
2016-09-20,4093343.49299999,4070102.96049034,23240.5325096496,3859750.73905004,4301839.36830609,t,,,
2016-09-27,4152446.42830837,4107393.62926472,45052.7990436479,3869243.95582837,4330452.80862836,t,,,
2016-10-01,3496940.37499992,3494606.6120806,2333.76291932072,3277029.2754404,3713741.72049357,t,,,
2016-10-02,3142852.96650003,3112559.86996226,30293.0965377688,2894654.48471649,3327201.66652179,t,,,
2016-10-03,3914966.45100002,3866311.77958889,48654.6714111203,3634616.09543784,4102015.53765848,t,,,
2016-10-08,3439986.17950003,3499216.50792279,-59230.3284227625,3291713.65354722,3730021.00985916,t,,,
2016-10-09,3181207.9635,3204436.51454135,-23228.5510413465,2995610.86601527,3419968.67290963,t,,,
2016-10-12,4076093.99199998,4009674.82142492,66419.1705750613,3790579.63087781,4230589.90149444,t,,,
2016-10-14,4062549.566,4023866.96719746,38682.5988025474,3798681.53236839,4260678.54824973,t,,,
2016-10-21,4025206.68165547,4109972.04173293,-84765.3600774622,3896007.45262198,4320868.62462146,t,,,
2016-10-22,3466533.03043353,3539169.93640178,-72636.9059682554,3323874.15353405,3761139.62329591,t,,,
2016-10-27,4145168.93063439,4123925.37318075,21243.5574536351,3902881.32984205,4328975.7920841,t,,,
2016-10-28,4072717.55925326,4078646.44151305,-5928.88225979125,3847267.62507176,4307895.30841467,t,,,
2016-10-29,3526019.40800001,3558947.04202332,-32927.6340233157,3330839.34751724,3767552.64583674,t,,,
2016-11-01,4139972.72699997,4089232.24143732,50740.4855626537,3847454.97447624,4317795.2702707,t,,,
2016-11-04,4128380.63399996,4072911.00968291,55469.6243170449,3852127.21785455,4293705.92701126,t,,,
2016-11-05,3587887.16849999,3597908.7149034,-10021.5464034094,3359652.57316425,3834179.93289624,t,,,
2016-11-07,4069297.53999995,4109679.59904931,-40382.0590493577,3886759.32973969,4319766.59714888,t,,,
2016-11-10,4154213.36100005,4159925.95477978,-5712.59377973527,3933823.26177274,4401107.85728313,t,,,
2016-11-12,3549911.082,3595177.36797359,-45266.2859735927,3361099.70372132,3832735.0912854,t,,,
2016-11-14,4112043.627,4139994.56882234,-27950.9418223458,3932159.36065843,4356512.19291424,t,,,
2016-11-19,3590595.36550002,3577685.74357172,12909.6219283007,3355854.16513514,3826787.71994821,t,,,
2016-11-21,4147491.39899996,4113961.72609474,33529.6729052248,3897096.57031121,4335050.71558924,t,,,
2016-11-22,4169329.889,4143480.1885566,25849.7004433954,3903877.34825352,4373488.93723945,t,,,
2016-12-01,4139933.54200003,4195640.88328344,-55707.3412834071,3983072.00805215,4428571.62854936,t,,,
2016-12-02,4100773.68249996,4140176.25438426,-39402.571884294,3914834.08355451,4359301.03700267,t,,,
2016-12-03,3595341.41650001,3643702.95627728,-48361.5397772761,3423375.09008046,3890082.99130011,t,,,
2016-12-07,4265598.73849992,4197742.17479348,67856.5637064446,3970682.21909286,4424298.28852596,t,,,
2016-12-10,3515164.07250002,3596476.61273878,-81312.5402387665,3381383.69234923,3803140.37783871,t,,,
2016-12-11,3319785.26599994,3340464.25860314,-20678.9926032033,3137329.06020925,3569953.43812094,t,,,
2016-12-14,4135043.22350003,4153370.35214057,-18327.1286405339,3936890.23539978,4379599.98753199,t,,,
2016-12-17,3526215.47649999,3622244.52372765,-96029.0472276574,3386197.08788781,3843315.74607336,t,,,
2016-12-18,3303066.04686503,3353748.50911751,-50682.4622524772,3126881.07405506,3577303.65826586,t,,,
2016-12-22,4010289.03699997,4187189.01372445,-176899.976724477,3966048.96823509,4414766.96778849,t,,,
2016-12-26,3152915.80200002,3296161.48966856,-143245.687668539,3072659.67576978,3518138.14049789,t,,,
2016-12-27,3643917.321,3871228.11802997,-227310.797029972,3638297.86753402,4088934.38149015,t,,,
2016-12-29,3676014.49049998,3955394.77152071,-279380.281020726,3731349.57076995,4187046.78878199,t,,,
2016-12-30,3610312.58600004,3891837.66840139,-281525.082401347,3650932.13577555,4098834.76954268,t,,,
2017-01-01,2995518.44399991,2501972.09166745,493546.352332462,2280045.55030361,2717131.44948334,t,,,
2017-01-02,3772522.67750002,3895238.45360205,-122715.776102026,3645794.50292797,4114218.75244789,t,,,
2017-01-07,3513462.62649994,3750407.80552906,-236945.179029119,3523887.76569078,3988855.64115601,t,,,
2017-01-08,3189001.05150007,3369538.07491835,-180537.023418279,3138765.82563571,3590152.16211365,t,,,
2017-01-09,4040776.58599999,4153157.92252981,-112381.336529815,3931956.57177588,4384083.87727299,t,,,
2017-01-10,4146618.50099999,4217314.19579107,-70695.6947910846,3979077.10071583,4428537.52562519,t,,,
2017-01-22,3325778.82249998,3386717.0623563,-60938.2398563251,3171462.49183059,3597540.13023333,t,,,
2017-01-25,4409135.10950004,4309740.28338854,99394.8261115067,4093878.7426026,4523927.49513053,t,,,
2017-01-26,4366864.9755,4248275.00213058,118589.973369418,4032766.05968058,4463297.37571144,t,,,
2017-02-05,3163696.34899997,3312706.32563118,-149009.976631209,3076954.45722612,3516992.68563406,t,,,
2017-02-06,3997947.08299999,4084910.07745997,-86962.9944599858,3880337.04261389,4334240.77726577,t,,,
2017-02-07,4059128.50500002,4145637.06937667,-86508.5643766508,3928362.02335951,4359639.12711179,t,,,
2017-02-08,4098834.22800005,4170237.78028259,-71403.5522825415,3928543.02885948,4392742.79120407,t,,,
2017-02-09,4103924.21599995,4177697.19263617,-73772.9766362249,3964645.49043409,4411834.03859457,t,,,
2017-02-12,3125908.26200001,3240159.64531801,-114251.383318001,3019347.58761661,3450489.31879746,t,,,
2017-02-13,4011854.6795,4099046.87701622,-87192.1975162164,3874086.64933171,4320542.1303522,t,,,
2017-02-14,4019181.149,4083910.9813453,-64729.832345299,3860646.94190363,4312092.95301875,t,,,
2017-02-17,4025335.30149994,4076712.71816708,-51377.416667141,3856887.64963284,4303373.20709246,t,,,
2017-02-27,3930840.72500008,3878117.09033723,52723.634662847,3663640.77229299,4098858.1577942,t,,,
2017-03-10,3936096.23700007,3876410.45289535,59685.784104723,3652182.66282438,4106008.12265732,t,,,
2017-03-13,3951763.35450006,3949762.86642614,2000.4880739199,3723342.58487056,4147656.73692773,t,,,
2017-03-17,4009471.79950005,3908517.05127055,100954.748229499,3695726.79775382,4123146.72626899,t,,,
2017-03-18,3543113.75349997,3567880.01306245,-24766.2595624789,3349188.44441139,3804462.82503908,t,,,
2017-03-20,4036286.12799997,4001386.19654357,34899.9314564052,3783490.13440133,4208275.66214117,t,,,
2017-03-21,4126042.99200002,4054552.80022243,71490.1917775883,3845577.29506419,4277281.51211663,t,,,
2017-03-25,3555403.28849997,3419636.68227564,135766.606224326,3195870.41446157,3637487.44162839,t,,,
2017-03-26,3141065.37199996,3123923.45147574,17141.9205242242,2912960.6483622,3352328.00688253,t,,,
2017-03-31,4002678.78850008,3951399.95322277,51278.8352773148,3732436.7679559,4162485.52759666,t,,,
2017-04-01,3409483.41349996,3416873.8500722,-7390.4365722402,3202526.98647553,3629179.92204076,t,,,
2017-04-02,3125797.71549997,3202004.92185394,-76207.2063539685,2980072.85954762,3422584.50478428,t,,,
2017-04-06,3934699.87599994,3963945.30567547,-29245.4296755288,3730681.2836406,4201409.70820832,t,,,
2017-04-09,3034726.368,3064586.78064684,-29860.4126468482,2826175.13535008,3281786.72554998,t,,,
2017-04-12,3855379.83500005,3881958.40508884,-26578.5700887935,3658091.52096082,4095809.40225899,t,,,
2017-04-13,3637063.76600004,3801553.48464721,-164489.718647174,3587457.42067283,4030635.2365334,t,,,
2017-04-15,3200740.09,3408101.69082201,-207361.600822006,3183579.08649643,3634368.98263847,t,,,
2017-04-16,2919498.04649999,2965242.46937464,-45744.4228746574,2754515.86933607,3189699.5606083,t,,,
2017-04-19,3921107.30400001,3918914.67441046,2192.62958955299,3688549.49549479,4144822.63906071,t,,,
2017-04-23,3026067.80650003,3071704.33377657,-45636.5272765392,2846782.75549489,3293557.63323718,t,,,
2017-04-25,3982578.19699998,4076932.63457525,-94354.4375752667,3866391.20555059,4302942.08128459,t,,,
2017-04-26,4072083.00499996,4101422.40242312,-29339.3974231547,3884827.49099862,4320844.37979644,t,,,
2017-04-27,4084645.31100005,4137074.97631238,-52429.6653123307,3917359.42665151,4379220.82216339,t,,,
2017-04-30,2999620.23699991,2989370.51246804,10249.7245318792,2777967.89552765,3208252.38079494,t,,,
2017-05-02,3905435.08002497,3970650.6271708,-65215.5471458319,3729047.67522146,4195262.96139427,t,,,
2017-05-03,3955238.35200005,3969465.50052813,-14227.1485280823,3755600.16314873,4207141.49679095,t,,,
2017-05-08,3968865.05349989,4016517.97681468,-47652.9233147805,3796934.740718,4229077.14272171,t,,,
2017-05-11,3977961.75949995,4043335.19773196,-65373.4382320126,3812994.6797348,4266554.9365726,t,,,
2017-05-13,3419765.74399996,3399626.68787961,20139.0561203519,3172878.8617336,3639266.5930859,t,,,
2017-05-15,3931100.0565,3849790.10863822,81309.9478617767,3638875.56108273,4075005.66948882,t,,,
